golden_provider_id,source_system,provider_id_source,npi,updated_at,mapped_at
GPROV0001771,CRM_B,CRM_B_P_PROV_01039_858,,2025-11-05T10:15:21,2026-02-05T15:26:44
GPROV0001772,CRM_A,CRM_A_P_PROV_01040_608,,2026-02-13T13:43:15,2026-02-05T15:26:44
GPROV0001773,CRM_B,CRM_B_P_PROV_01040_161,,2025-12-31T22:10:13,2026-02-05T15:26:44
GPROV0001774,CRM_A,CRM_A_P_PROV_01041_274,6880379609.0,2025-10-28T05:25:36,2026-02-05T15:26:44
GPROV0001774,CRM_B,CRM_B_P_PROV_01041_219,6880379609.0,2025-11-02T07:15:45,2026-02-05T15:26:44
GPROV0001775,CRM_A,CRM_A_P_PROV_01042_760,5693756540.0,2026-01-14T06:07:30,2026-02-05T15:26:44
GPROV0001775,CRM_B,CRM_B_P_PROV_01042_757,5693756540.0,2026-01-05T15:08:01,2026-02-05T15:26:44
GPROV0001776,CRM_A,CRM_A_P_PROV_01043_607,4583001311.0,2025-11-07T05:01:33,2026-02-05T15:26:44
GPROV0001776,CRM_B,CRM_B_P_PROV_01043_841,4583001311.0,2025-10-24T22:52:08,2026-02-05T15:26:44
GPROV0001777,CRM_A,CRM_A_P_PROV_01044_757,,2026-01-28T06:37:12,2026-02-05T15:26:45
GPROV0001778,CRM_B,CRM_B_P_PROV_01044_459,,2025-12-06T17:41:31,2026-02-05T15:26:45
GPROV0001779,CRM_A,CRM_A_P_PROV_01045_807,9195703289.0,2025-11-30T03:46:44,2026-02-05T15:26:45
GPROV0001780,CRM_B,CRM_B_P_PROV_01045_463,,2025-11-15T04:35:44,2026-02-05T15:26:45
GPROV0001781,CRM_A,CRM_A_P_PROV_01046_877,,2025-12-15T12:44:32,2026-02-05T15:26:45
GPROV0001782,CRM_B,CRM_B_P_PROV_01046_515,,2025-10-12T03:10:26,2026-02-05T15:26:45
GPROV0001783,CRM_A,CRM_A_P_PROV_01047_997,2209952243.0,2026-01-15T21:42:39,2026-02-05T15:26:45
GPROV0001783,CRM_B,CRM_B_P_PROV_01047_497,2209952243.0,2025-12-16T03:15:55,2026-02-05T15:26:45
GPROV0001784,CRM_B,CRM_B_P_PROV_01047_220,,2026-01-05T18:06:11,2026-02-05T15:26:45
GPROV0001785,CRM_A,CRM_A_P_PROV_01048_229,6554422145.0,2025-12-11T14:43:50,2026-02-05T15:26:46
GPROV0001785,CRM_B,CRM_B_P_PROV_01048_908,6554422145.0,2025-12-28T21:49:42,2026-02-05T15:26:46
GPROV0001785,CRM_B,CRM_B_P_PROV_01048_690,6554422145.0,2025-10-26T17:26:47,2026-02-05T15:26:46
GPROV0001786,CRM_A,CRM_A_P_PROV_01049_316,3297743956.0,2026-01-25T14:06:17,2026-02-05T15:26:46
GPROV0001786,CRM_B,CRM_B_P_PROV_01049_269,3297743956.0,2025-12-08T17:49:38,2026-02-05T15:26:46
GPROV0001787,CRM_A,CRM_A_P_PROV_01050_618,,2025-10-08T02:12:17,2026-02-05T15:26:46
GPROV0001788,CRM_B,CRM_B_P_PROV_01050_582,,2025-10-14T00:36:50,2026-02-05T15:26:46
GPROV0001789,CRM_B,CRM_B_P_PROV_01050_133,,2026-01-27T16:26:05,2026-02-05T15:26:46
GPROV0001790,CRM_A,CRM_A_P_PROV_01051_268,5633259825.0,2026-01-27T16:23:20,2026-02-05T15:26:46
GPROV0001790,CRM_B,CRM_B_P_PROV_01051_508,5633259825.0,2025-11-26T01:46:03,2026-02-05T15:26:46
GPROV0001791,CRM_A,CRM_A_P_PROV_01052_830,,2025-12-31T19:57:55,2026-02-05T15:26:46
GPROV0001792,CRM_B,CRM_B_P_PROV_01052_235,,2025-12-06T21:55:47,2026-02-05T15:26:46
GPROV0001793,CRM_A,CRM_A_P_PROV_01053_862,5504695792.0,2026-01-26T09:55:15,2026-02-05T15:26:46
GPROV0001794,CRM_B,CRM_B_P_PROV_01053_303,,2025-10-31T14:18:08,2026-02-05T15:26:47
GPROV0001795,CRM_B,CRM_B_P_PROV_01053_343,,2025-10-22T17:49:37,2026-02-05T15:26:47
GPROV0001796,CRM_A,CRM_A_P_PROV_01054_890,5316661404.0,2025-12-31T09:30:12,2026-02-05T15:26:47
GPROV0001797,CRM_B,CRM_B_P_PROV_01054_427,,2025-10-11T09:13:35,2026-02-05T15:26:47
GPROV0001798,CRM_A,CRM_A_P_PROV_01055_596,1949435669.0,2026-01-13T17:10:49,2026-02-05T15:26:47
GPROV0001798,CRM_B,CRM_B_P_PROV_01055_515,1949435669.0,2025-11-22T21:08:51,2026-02-05T15:26:47
GPROV0001799,CRM_A,CRM_A_P_PROV_01056_245,6757815878.0,2025-11-18T18:38:52,2026-02-05T15:26:47
GPROV0001800,CRM_A,CRM_A_P_PROV_01057_499,5156341268.0,2025-10-26T06:32:21,2026-02-05T15:26:47
GPROV0001800,CRM_B,CRM_B_P_PROV_01057_546,5156341268.0,2025-10-17T15:22:52,2026-02-05T15:26:47
GPROV0001801,CRM_A,CRM_A_P_PROV_01058_389,3512284810.0,2026-01-08T15:24:18,2026-02-05T15:26:47
GPROV0001801,CRM_B,CRM_B_P_PROV_01058_634,3512284810.0,2025-12-17T08:51:38,2026-02-05T15:26:47
GPROV0001802,CRM_A,CRM_A_P_PROV_01059_344,4649297119.0,2025-12-15T02:31:06,2026-02-05T15:26:47
GPROV0001802,CRM_B,CRM_B_P_PROV_01059_947,4649297119.0,2026-01-13T05:47:45,2026-02-05T15:26:47
GPROV0001803,CRM_B,CRM_B_P_PROV_01059_259,,2026-02-04T01:25:40,2026-02-05T15:26:47
GPROV0001804,CRM_A,CRM_A_P_PROV_01060_841,6230207584.0,2025-11-16T18:43:08,2026-02-05T15:26:47
GPROV0001804,CRM_B,CRM_B_P_PROV_01060_725,6230207584.0,2025-10-15T19:22:16,2026-02-05T15:26:47
GPROV0001805,CRM_A,CRM_A_P_PROV_01061_623,7029987916.0,2025-11-03T03:03:17,2026-02-05T15:26:48
GPROV0001805,CRM_B,CRM_B_P_PROV_01061_745,7029987916.0,2025-12-02T20:08:28,2026-02-05T15:26:48
GPROV0001805,CRM_A,CRM_A_P_PROV_01061_938,7029987916.0,2026-02-01T02:29:36,2026-02-05T15:26:48
GPROV0001806,CRM_A,CRM_A_P_PROV_01062_336,5717261756.0,2026-02-03T14:23:24,2026-02-05T15:26:48
GPROV0001807,CRM_B,CRM_B_P_PROV_01062_806,,2025-10-25T19:05:02,2026-02-05T15:26:48
GPROV0001808,CRM_A,CRM_A_P_PROV_01063_204,8439518982.0,2025-11-10T06:19:19,2026-02-05T15:26:48
GPROV0001808,CRM_B,CRM_B_P_PROV_01063_902,8439518982.0,2025-12-29T02:22:15,2026-02-05T15:26:48
GPROV0001809,CRM_B,CRM_B_P_PROV_01063_359,,2025-11-24T07:50:35,2026-02-05T15:26:48
GPROV0001810,CRM_A,CRM_A_P_PROV_01064_449,4922193193.0,2025-12-12T23:47:17,2026-02-05T15:26:48
GPROV0001810,CRM_B,CRM_B_P_PROV_01064_187,4922193193.0,2026-01-24T05:18:53,2026-02-05T15:26:48
GPROV0001810,CRM_B,CRM_B_P_PROV_01064_369,4922193193.0,2026-01-24T04:23:37,2026-02-05T15:26:48
GPROV0001811,CRM_A,CRM_A_P_PROV_01065_543,2972218606.0,2025-10-28T09:00:03,2026-02-05T15:26:48
GPROV0001811,CRM_B,CRM_B_P_PROV_01065_463,2972218606.0,2025-10-16T10:49:33,2026-02-05T15:26:48
GPROV0001812,CRM_A,CRM_A_P_PROV_01066_711,1299970281.0,2025-11-22T21:13:06,2026-02-05T15:26:48
GPROV0001812,CRM_B,CRM_B_P_PROV_01066_802,1299970281.0,2025-11-23T11:18:24,2026-02-05T15:26:48
GPROV0001813,CRM_A,CRM_A_P_PROV_01067_301,,2025-11-11T23:47:33,2026-02-05T15:26:48
GPROV0001814,CRM_B,CRM_B_P_PROV_01067_825,,2025-12-06T14:04:10,2026-02-05T15:26:48
GPROV0001815,CRM_A,CRM_A_P_PROV_01068_234,8085106052.0,2025-10-18T17:11:16,2026-02-05T15:26:49
GPROV0001816,CRM_A,CRM_A_P_PROV_01069_128,,2026-01-29T05:16:19,2026-02-05T15:26:49
GPROV0001817,CRM_B,CRM_B_P_PROV_01069_115,,2025-11-25T12:03:15,2026-02-05T15:26:49
GPROV0001818,CRM_A,CRM_A_P_PROV_01070_421,7204819268.0,2026-01-23T06:42:04,2026-02-05T15:26:49
GPROV0001818,CRM_B,CRM_B_P_PROV_01070_179,7204819268.0,2026-01-27T07:57:21,2026-02-05T15:26:49
GPROV0001819,CRM_A,CRM_A_P_PROV_01071_489,,2025-11-16T21:36:31,2026-02-05T15:26:49
GPROV0001820,CRM_B,CRM_B_P_PROV_01071_986,,2025-10-16T14:28:26,2026-02-05T15:26:49
GPROV0001821,CRM_A,CRM_A_P_PROV_01072_431,8186677369.0,2025-11-20T00:52:58,2026-02-05T15:26:49
GPROV0001822,CRM_B,CRM_B_P_PROV_01072_449,,2025-11-21T14:41:02,2026-02-05T15:26:49
GPROV0001823,CRM_A,CRM_A_P_PROV_01073_454,,2026-01-13T05:18:29,2026-02-05T15:26:49
GPROV0001824,CRM_B,CRM_B_P_PROV_01073_861,,2026-01-25T08:24:10,2026-02-05T15:26:49
GPROV0001825,CRM_B,CRM_B_P_PROV_01073_305,,2025-12-23T20:19:24,2026-02-05T15:26:49
GPROV0001826,CRM_A,CRM_A_P_PROV_01074_524,4865487796.0,2025-12-11T19:55:00,2026-02-05T15:26:50
GPROV0001826,CRM_B,CRM_B_P_PROV_01074_180,4865487796.0,2025-12-18T06:51:32,2026-02-05T15:26:50
GPROV0001827,CRM_A,CRM_A_P_PROV_01075_974,7550842481.0,2025-12-13T01:54:46,2026-02-05T15:26:50
GPROV0001827,CRM_B,CRM_B_P_PROV_01075_243,7550842481.0,2025-10-29T07:32:06,2026-02-05T15:26:50
GPROV0001828,CRM_A,CRM_A_P_PROV_01076_540,6826129434.0,2026-02-03T22:02:29,2026-02-05T15:26:50
GPROV0001828,CRM_B,CRM_B_P_PROV_01076_861,6826129434.0,2025-12-09T12:32:33,2026-02-05T15:26:50
GPROV0001829,CRM_A,CRM_A_P_PROV_01077_114,5583579348.0,2025-11-16T14:34:10,2026-02-05T15:26:50
GPROV0001829,CRM_B,CRM_B_P_PROV_01077_918,5583579348.0,2025-12-24T12:04:50,2026-02-05T15:26:50
GPROV0001830,CRM_A,CRM_A_P_PROV_01078_654,2052640876.0,2025-12-18T19:52:21,2026-02-05T15:26:50
GPROV0001831,CRM_B,CRM_B_P_PROV_01078_747,,2025-10-23T02:30:51,2026-02-05T15:26:50
GPROV0001832,CRM_A,CRM_A_P_PROV_01079_501,1261413688.0,2025-10-08T21:42:25,2026-02-05T15:26:50
GPROV0001832,CRM_B,CRM_B_P_PROV_01079_519,1261413688.0,2025-12-07T06:59:09,2026-02-05T15:26:50
GPROV0001833,CRM_B,CRM_B_P_PROV_01079_537,,2025-11-17T01:23:46,2026-02-05T15:26:50
GPROV0001834,CRM_A,CRM_A_P_PROV_01080_829,5794928932.0,2025-11-22T03:00:05,2026-02-05T15:26:50
GPROV0001835,CRM_B,CRM_B_P_PROV_01080_479,,2025-10-24T08:02:19,2026-02-05T15:26:50
GPROV0001836,CRM_A,CRM_A_P_PROV_01081_455,5297093830.0,2025-12-23T02:13:21,2026-02-05T15:26:50
GPROV0001837,CRM_A,CRM_A_P_PROV_01082_633,3285738755.0,2025-11-11T22:13:20,2026-02-05T15:26:51
GPROV0001837,CRM_B,CRM_B_P_PROV_01082_820,3285738755.0,2025-11-03T07:08:48,2026-02-05T15:26:51
GPROV0001838,CRM_A,CRM_A_P_PROV_01083_309,1700641785.0,2025-12-04T13:52:57,2026-02-05T15:26:51
GPROV0001839,CRM_B,CRM_B_P_PROV_01083_693,,2025-11-04T22:44:58,2026-02-05T15:26:51
GPROV0001840,CRM_A,CRM_A_P_PROV_01084_416,6210724961.0,2025-11-27T10:49:25,2026-02-05T15:26:51
GPROV0001840,CRM_B,CRM_B_P_PROV_01084_541,6210724961.0,2026-01-03T07:08:27,2026-02-05T15:26:51
GPROV0001841,CRM_A,CRM_A_P_PROV_01085_600,,2025-12-01T07:52:50,2026-02-05T15:26:51
GPROV0001842,CRM_B,CRM_B_P_PROV_01085_946,,2025-12-04T17:46:59,2026-02-05T15:26:51
GPROV0001843,CRM_A,CRM_A_P_PROV_01086_517,,2026-01-06T13:44:42,2026-02-05T15:26:51
GPROV0001844,CRM_B,CRM_B_P_PROV_01086_701,,2026-01-18T22:02:26,2026-02-05T15:26:51
GPROV0001845,CRM_B,CRM_B_P_PROV_01086_362,,2025-12-28T07:53:37,2026-02-05T15:26:51
GPROV0001846,CRM_A,CRM_A_P_PROV_01087_156,,2025-12-09T17:31:54,2026-02-05T15:26:51
GPROV0001847,CRM_B,CRM_B_P_PROV_01087_453,,2025-10-10T05:57:07,2026-02-05T15:26:51
GPROV0001848,CRM_B,CRM_B_P_PROV_01087_895,,2026-01-09T15:00:51,2026-02-05T15:26:51
GPROV0001849,CRM_A,CRM_A_P_PROV_01088_143,7714263988.0,2026-01-14T08:52:13,2026-02-05T15:26:51
GPROV0001849,CRM_B,CRM_B_P_PROV_01088_923,7714263988.0,2026-01-03T14:23:02,2026-02-05T15:26:51
GPROV0001850,CRM_A,CRM_A_P_PROV_01089_221,,2025-11-24T03:21:04,2026-02-05T15:26:52
GPROV0001851,CRM_A,CRM_A_P_PROV_01090_339,,2025-12-06T16:52:39,2026-02-05T15:26:52
GPROV0001852,CRM_A,CRM_A_P_PROV_01091_951,,2026-02-03T07:25:55,2026-02-05T15:26:52
GPROV0001853,CRM_A,CRM_A_P_PROV_01092_544,6766817928.0,2026-01-24T10:00:58,2026-02-05T15:26:52
GPROV0001853,CRM_B,CRM_B_P_PROV_01092_777,6766817928.0,2025-11-10T20:51:51,2026-02-05T15:26:52
GPROV0001854,CRM_A,CRM_A_P_PROV_01093_654,,2025-10-16T21:44:44,2026-02-05T15:26:52
GPROV0001855,CRM_B,CRM_B_P_PROV_01093_560,,2026-01-18T11:00:01,2026-02-05T15:26:52
GPROV0001856,CRM_B,CRM_B_P_PROV_01093_635,,2025-12-09T17:13:42,2026-02-05T15:26:52
GPROV0001857,CRM_A,CRM_A_P_PROV_01094_779,1093852809.0,2025-12-16T18:02:22,2026-02-05T15:26:52
GPROV0001858,CRM_B,CRM_B_P_PROV_01094_145,,2026-02-03T01:50:59,2026-02-05T15:26:52
GPROV0001859,CRM_A,CRM_A_P_PROV_01095_241,,2025-11-10T10:39:37,2026-02-05T15:26:52
GPROV0001860,CRM_B,CRM_B_P_PROV_01095_318,,2026-01-07T15:56:27,2026-02-05T15:26:52
GPROV0001861,CRM_A,CRM_A_P_PROV_01096_879,8053368108.0,2025-12-17T12:18:29,2026-02-05T15:26:53
GPROV0001861,CRM_B,CRM_B_P_PROV_01096_341,8053368108.0,2025-11-06T17:43:18,2026-02-05T15:26:53
GPROV0001862,CRM_A,CRM_A_P_PROV_01097_856,,2025-12-05T10:46:13,2026-02-05T15:26:53
GPROV0001863,CRM_B,CRM_B_P_PROV_01097_794,,2025-10-24T10:41:57,2026-02-05T15:26:53
GPROV0001864,CRM_A,CRM_A_P_PROV_01098_557,,2025-12-27T06:04:12,2026-02-05T15:26:53
GPROV0001865,CRM_B,CRM_B_P_PROV_01098_274,,2025-11-10T19:03:15,2026-02-05T15:26:53
GPROV0001866,CRM_B,CRM_B_P_PROV_01098_346,,2025-10-07T04:40:28,2026-02-05T15:26:53
GPROV0001867,CRM_A,CRM_A_P_PROV_01099_208,,2026-01-13T23:43:49,2026-02-05T15:26:53
GPROV0001868,CRM_B,CRM_B_P_PROV_01099_709,,2025-12-08T17:41:00,2026-02-05T15:26:53
GPROV0001869,CRM_B,CRM_B_P_PROV_01099_536,,2025-12-03T01:50:53,2026-02-05T15:26:53
GPROV0001870,CRM_A,CRM_A_P_PROV_01100_262,,2026-01-09T23:06:59,2026-02-05T15:26:53
GPROV0001871,CRM_B,CRM_B_P_PROV_01100_201,,2025-12-13T18:07:05,2026-02-05T15:26:53
GPROV0001872,CRM_A,CRM_A_P_PROV_01101_455,2674811775.0,2025-12-20T02:56:44,2026-02-05T15:26:54
GPROV0001872,CRM_B,CRM_B_P_PROV_01101_965,2674811775.0,2025-11-20T12:04:55,2026-02-05T15:26:54
GPROV0001872,CRM_B,CRM_B_P_PROV_01101_966,2674811775.0,2025-12-10T08:23:21,2026-02-05T15:26:54
GPROV0001873,CRM_A,CRM_A_P_PROV_01102_399,,2025-11-19T17:34:20,2026-02-05T15:26:54
GPROV0001874,CRM_B,CRM_B_P_PROV_01102_220,,2026-02-04T12:14:59,2026-02-05T15:26:54
GPROV0001875,CRM_A,CRM_A_P_PROV_01103_153,7614577136.0,2025-10-17T10:39:19,2026-02-05T15:26:54
GPROV0001875,CRM_B,CRM_B_P_PROV_01103_105,7614577136.0,2025-11-22T00:36:48,2026-02-05T15:26:54
GPROV0001876,CRM_A,CRM_A_P_PROV_01104_102,,2025-11-03T11:53:32,2026-02-05T15:26:54
GPROV0001877,CRM_B,CRM_B_P_PROV_01104_904,,2025-11-27T22:14:32,2026-02-05T15:26:54
GPROV0001878,CRM_A,CRM_A_P_PROV_01105_743,,2025-12-14T23:42:45,2026-02-05T15:26:54
GPROV0001879,CRM_B,CRM_B_P_PROV_01105_438,,2025-10-30T07:02:19,2026-02-05T15:26:54
GPROV0001880,CRM_A,CRM_A_P_PROV_01106_884,,2026-01-17T11:46:26,2026-02-05T15:26:54
GPROV0001881,CRM_B,CRM_B_P_PROV_01106_604,,2025-12-18T19:03:48,2026-02-05T15:26:54
GPROV0001882,CRM_A,CRM_A_P_PROV_01107_704,7472129960.0,2026-01-31T13:15:58,2026-02-05T15:26:55
GPROV0001882,CRM_B,CRM_B_P_PROV_01107_420,7472129960.0,2026-01-05T04:04:17,2026-02-05T15:26:55
GPROV0001883,CRM_A,CRM_A_P_PROV_01108_400,5575452723.0,2025-12-24T05:44:41,2026-02-05T15:26:55
GPROV0001883,CRM_B,CRM_B_P_PROV_01108_456,5575452723.0,2025-12-22T15:50:38,2026-02-05T15:26:55
GPROV0001883,CRM_A,CRM_A_P_PROV_01108_832,5575452723.0,2025-12-07T11:35:15,2026-02-05T15:26:55
GPROV0001884,CRM_A,CRM_A_P_PROV_01109_685,,2026-01-25T19:14:00,2026-02-05T15:26:55
GPROV0001885,CRM_B,CRM_B_P_PROV_01109_225,,2025-10-29T21:39:14,2026-02-05T15:26:55
GPROV0001886,CRM_A,CRM_A_P_PROV_01110_678,4274001347.0,2026-01-09T08:32:00,2026-02-05T15:26:55
GPROV0001886,CRM_B,CRM_B_P_PROV_01110_750,4274001347.0,2025-10-31T09:46:33,2026-02-05T15:26:55
GPROV0001887,CRM_A,CRM_A_P_PROV_01111_375,3871906390.0,2025-12-07T00:07:52,2026-02-05T15:26:55
GPROV0001887,CRM_B,CRM_B_P_PROV_01111_853,3871906390.0,2025-12-21T02:05:47,2026-02-05T15:26:55
GPROV0001888,CRM_A,CRM_A_P_PROV_01112_933,4364114312.0,2026-02-02T05:25:41,2026-02-05T15:26:55
GPROV0001888,CRM_B,CRM_B_P_PROV_01112_436,4364114312.0,2026-01-13T12:08:43,2026-02-05T15:26:55
GPROV0001889,CRM_A,CRM_A_P_PROV_01113_687,1956487847.0,2025-12-24T19:33:33,2026-02-05T15:26:56
GPROV0001889,CRM_B,CRM_B_P_PROV_01113_701,1956487847.0,2026-01-24T08:31:43,2026-02-05T15:26:56
GPROV0001890,CRM_A,CRM_A_P_PROV_01114_368,,2025-11-09T20:17:44,2026-02-05T15:26:56
GPROV0001891,CRM_B,CRM_B_P_PROV_01114_574,,2026-01-15T06:19:18,2026-02-05T15:26:56
GPROV0001892,CRM_A,CRM_A_P_PROV_01115_239,7347059040.0,2025-11-22T01:24:23,2026-02-05T15:26:56
GPROV0001893,CRM_B,CRM_B_P_PROV_01115_760,,2025-10-19T04:53:22,2026-02-05T15:26:56
GPROV0001894,CRM_A,CRM_A_P_PROV_01116_773,,2025-11-07T15:45:14,2026-02-05T15:26:56
GPROV0001895,CRM_B,CRM_B_P_PROV_01116_899,,2026-01-21T11:47:05,2026-02-05T15:26:56
GPROV0001896,CRM_A,CRM_A_P_PROV_01117_675,9478079661.0,2025-11-20T14:26:30,2026-02-05T15:26:56
GPROV0001897,CRM_B,CRM_B_P_PROV_01117_853,,2026-01-04T04:16:27,2026-02-05T15:26:56
GPROV0001898,CRM_A,CRM_A_P_PROV_01118_190,8729959262.0,2025-12-19T23:51:30,2026-02-05T15:26:56
GPROV0001898,CRM_B,CRM_B_P_PROV_01118_313,8729959262.0,2025-10-15T18:08:16,2026-02-05T15:26:56
GPROV0001899,CRM_A,CRM_A_P_PROV_01119_552,2477046857.0,2025-12-31T20:59:19,2026-02-05T15:26:57
GPROV0001899,CRM_B,CRM_B_P_PROV_01119_761,2477046857.0,2025-10-23T01:31:09,2026-02-05T15:26:57
GPROV0001900,CRM_A,CRM_A_P_PROV_01120_276,6743875978.0,2025-11-09T21:27:36,2026-02-05T15:26:57
GPROV0001901,CRM_B,CRM_B_P_PROV_01120_982,,2025-11-12T15:14:51,2026-02-05T15:26:57
GPROV0001902,CRM_A,CRM_A_P_PROV_01121_700,,2025-11-05T03:30:13,2026-02-05T15:26:57
GPROV0001903,CRM_B,CRM_B_P_PROV_01121_117,,2025-11-17T02:25:56,2026-02-05T15:26:57
GPROV0001904,CRM_A,CRM_A_P_PROV_01122_610,,2026-01-17T19:06:39,2026-02-05T15:26:57
GPROV0001905,CRM_B,CRM_B_P_PROV_01122_606,,2026-01-23T15:16:18,2026-02-05T15:26:57
GPROV0001906,CRM_A,CRM_A_P_PROV_01123_959,1836994570.0,2026-01-04T22:41:10,2026-02-05T15:26:57
GPROV0001907,CRM_B,CRM_B_P_PROV_01123_338,,2025-11-30T19:45:45,2026-02-05T15:26:57
GPROV0001908,CRM_A,CRM_A_P_PROV_01124_442,6011167992.0,2026-01-29T20:58:58,2026-02-05T15:26:58
GPROV0001908,CRM_B,CRM_B_P_PROV_01124_194,6011167992.0,2026-01-13T20:59:46,2026-02-05T15:26:58
GPROV0001908,CRM_B,CRM_B_P_PROV_01124_391,6011167992.0,2025-12-18T08:12:11,2026-02-05T15:26:58
GPROV0001909,CRM_A,CRM_A_P_PROV_01125_230,,2026-01-26T09:47:56,2026-02-05T15:26:58
GPROV0001910,CRM_B,CRM_B_P_PROV_01125_805,,2025-12-18T04:13:56,2026-02-05T15:26:58
GPROV0001911,CRM_A,CRM_A_P_PROV_01126_939,2288461054.0,2025-11-26T12:04:48,2026-02-05T15:26:58
GPROV0001911,CRM_B,CRM_B_P_PROV_01126_549,2288461054.0,2025-12-31T02:20:16,2026-02-05T15:26:58
GPROV0001912,CRM_A,CRM_A_P_PROV_01127_156,6336338219.0,2026-01-16T23:58:28,2026-02-05T15:26:58
GPROV0001912,CRM_B,CRM_B_P_PROV_01127_101,6336338219.0,2026-01-03T02:35:33,2026-02-05T15:26:58
GPROV0001913,CRM_A,CRM_A_P_PROV_01128_408,,2025-11-01T09:57:59,2026-02-05T15:26:58
GPROV0001914,CRM_B,CRM_B_P_PROV_01128_874,,2026-01-18T05:19:48,2026-02-05T15:26:58
GPROV0001915,CRM_A,CRM_A_P_PROV_01129_673,7531014369.0,2025-12-16T13:06:28,2026-02-05T15:26:58
GPROV0001915,CRM_B,CRM_B_P_PROV_01129_732,7531014369.0,2025-12-11T01:46:16,2026-02-05T15:26:58
GPROV0001916,CRM_A,CRM_A_P_PROV_01130_319,8387373027.0,2026-01-11T14:28:05,2026-02-05T15:26:59
GPROV0001916,CRM_B,CRM_B_P_PROV_01130_267,8387373027.0,2026-01-03T18:26:15,2026-02-05T15:26:59
GPROV0001917,CRM_A,CRM_A_P_PROV_01131_972,1442597118.0,2025-12-26T23:54:10,2026-02-05T15:26:59
GPROV0001917,CRM_B,CRM_B_P_PROV_01131_404,1442597118.0,2026-01-30T07:46:19,2026-02-05T15:26:59
GPROV0001917,CRM_A,CRM_A_P_PROV_01131_150,1442597118.0,2025-12-22T16:04:25,2026-02-05T15:26:59
GPROV0001918,CRM_A,CRM_A_P_PROV_01132_718,,2026-01-05T02:15:59,2026-02-05T15:26:59
GPROV0001919,CRM_B,CRM_B_P_PROV_01132_100,,2026-01-15T20:25:36,2026-02-05T15:26:59
GPROV0001920,CRM_B,CRM_B_P_PROV_01132_331,,2026-01-13T08:50:44,2026-02-05T15:26:59
GPROV0001921,CRM_A,CRM_A_P_PROV_01133_844,,2025-10-29T10:30:08,2026-02-05T15:26:59
GPROV0001922,CRM_B,CRM_B_P_PROV_01133_225,,2026-01-24T04:44:31,2026-02-05T15:26:59
GPROV0001923,CRM_A,CRM_A_P_PROV_01133_937,,2026-01-16T17:21:17,2026-02-05T15:26:59
GPROV0001924,CRM_A,CRM_A_P_PROV_01134_294,,2025-11-05T00:33:49,2026-02-05T15:26:59
GPROV0001925,CRM_B,CRM_B_P_PROV_01134_292,,2025-12-27T16:50:26,2026-02-05T15:27:00
GPROV0001926,CRM_B,CRM_B_P_PROV_01134_948,,2026-01-01T22:07:09,2026-02-05T15:27:00
GPROV0001927,CRM_A,CRM_A_P_PROV_01135_947,8162102928.0,2026-01-18T13:21:39,2026-02-05T15:27:00
GPROV0001928,CRM_B,CRM_B_P_PROV_01135_330,,2025-10-30T07:13:33,2026-02-05T15:27:00
GPROV0001929,CRM_A,CRM_A_P_PROV_01136_771,7888293354.0,2026-01-14T00:21:59,2026-02-05T15:27:00
GPROV0001929,CRM_B,CRM_B_P_PROV_01136_474,7888293354.0,2025-10-12T17:52:35,2026-02-05T15:27:00
GPROV0001930,CRM_A,CRM_A_P_PROV_01137_179,4900179544.0,2025-10-26T02:32:49,2026-02-05T15:27:00
GPROV0001930,CRM_B,CRM_B_P_PROV_01137_767,4900179544.0,2025-12-31T13:22:00,2026-02-05T15:27:00
GPROV0001931,CRM_A,CRM_A_P_PROV_01138_464,,2025-12-19T03:11:05,2026-02-05T15:27:00
GPROV0001932,CRM_B,CRM_B_P_PROV_01138_466,,2025-12-12T09:11:12,2026-02-05T15:27:00
GPROV0001933,CRM_A,CRM_A_P_PROV_01138_121,,2026-02-07T22:02:27,2026-02-05T15:27:00
GPROV0001934,CRM_A,CRM_A_P_PROV_01139_240,4408662267.0,2026-02-02T19:21:12,2026-02-05T15:27:01
GPROV0001934,CRM_B,CRM_B_P_PROV_01139_344,4408662267.0,2025-10-17T12:35:19,2026-02-05T15:27:01
GPROV0001935,CRM_A,CRM_A_P_PROV_01140_978,,2025-12-14T00:33:00,2026-02-05T15:27:01
GPROV0001936,CRM_B,CRM_B_P_PROV_01140_986,,2025-12-02T21:14:37,2026-02-05T15:27:01
GPROV0001937,CRM_B,CRM_B_P_PROV_01140_298,,2026-01-11T09:08:14,2026-02-05T15:27:01
GPROV0001938,CRM_A,CRM_A_P_PROV_01141_132,2643668468.0,2026-02-09T18:53:02,2026-02-05T15:27:01
GPROV0001938,CRM_B,CRM_B_P_PROV_01141_792,2643668468.0,2025-10-08T17:36:26,2026-02-05T15:27:01
GPROV0001939,CRM_A,CRM_A_P_PROV_01142_920,,2025-12-25T13:42:49,2026-02-05T15:27:01
GPROV0001940,CRM_B,CRM_B_P_PROV_01142_716,,2026-01-26T08:12:38,2026-02-05T15:27:01
GPROV0001941,CRM_A,CRM_A_P_PROV_01143_330,,2025-11-30T22:00:27,2026-02-05T15:27:01
GPROV0001942,CRM_B,CRM_B_P_PROV_01143_534,,2026-01-03T08:02:50,2026-02-05T15:27:01
GPROV0001943,CRM_A,CRM_A_P_PROV_01144_499,,2026-01-01T19:22:53,2026-02-05T15:27:02
