source_system,provider_id_source,npi,first_name,last_name,gender,specialty,email,phone,address_line1,city,state,postal_code,country,updated_at,record_status,email_raw,phone_raw,address_raw,postal_raw
CRM_B,CRM_B_P_PROV_00943_753,6746860557.0,Caleb,Gopal,M,Psychiatry,dyalkamala@example.com,4123016049,h.no. 372 tiwari zila,Meerut,CA,28256,US,2025-11-06T09:16:04,Active,dyalkamala@example.com,+1-412-301-6049,"H.No. 372
Tiwari Zila",28256
CRM_A,CRM_A_P_PROV_00944_779,5446846255.0,Dalbir,Jain,U,Cardiology,,,h.no. 319 bawa chowk,Hubli–Dharwad,MD,90272,US,2026-01-13T02:23:17,Active,,,"H.No. 319, Bawa Chowk",90272
CRM_A,CRM_A_P_PROV_00945_996,,Anya,Bali,M,Cardiology,kadakiachameli@example.com,3171978601,590 kuruvilla circle,Amaravati,MH,336186,IN,2026-01-23T10:51:02,Active,kadakiachameli@example.com,+1-317-197-8601,"590
Kuruvilla Circle",336186
CRM_B,CRM_B_P_PROV_00945_302,,Anya,Bali,M,Cardiology,kadakiachameli@example.com,3171978601,590 kuruvilla circle,Amaravati,MH,336186,IN,2026-01-19T00:18:19,Active,kadakiachameli@example.com,(317) 197-8601,"590
Kuruvilla Circle",336186
CRM_B,CRM_B_P_PROV_00945_869,,Anya,Bali,M,Cardiology,kadakiachameli@example.com,3171978601,590 kuruvilla circle,Amaravati,MH,336186,IN,2026-01-29T00:53:32,Active,kadakiachameli@example.com,3171978601,"590
Kuruvilla Circle",336186
CRM_A,CRM_A_P_PROV_00946_362,,Bhavani,Shukla,F,Cardiology,janya01@example.org,7535821072,07/27 bhalla,Bhind,MA,89709,US,2026-01-04T00:06:16,Inactive,janya01@example.org,7535821072,"07/27
Bhalla",89709
CRM_B,CRM_B_P_PROV_00946_117,,Bhavani,Shukla,F,Cardiology,janya01@example.org,7535821072,07/27 bhalla,Bhind,MA,89709,US,2026-01-07T01:38:45,Inactive,janya01@example.org,7535821072,"07/27
Bhalla",89709
CRM_B,CRM_B_P_PROV_00946_618,,B.,Shukla,F,Cardiology,janya01@example.org,7535821072,07/27 bhalla,Bhind,MA,89709,US,2026-01-01T22:04:56,Inactive,janya01@example.org,7535821072,"07/27
Bhalla",89709
CRM_A,CRM_A_P_PROV_00947_466,3986894360.0,Isaac,Sagar,F,Endocrinology,sandhuayaan@example.net,8197223996,71 hora circle,Sonipat,AL,67403,US,2025-11-06T15:44:54,Active,sandhuayaan@example.net,8197223996,"71
Hora Circle",67403
CRM_B,CRM_B_P_PROV_00947_693,3986894360.0,I.,Sagar,F,Endocrinology,sandhuayaan@example.net,8197223996,71 hora circle,Sonipat,AL,67403,US,2025-10-26T09:46:28,Active,sandhuayaan@example.net,8197223996,"71
Hora Circle",67403
CRM_A,CRM_A_P_PROV_00948_600,,Utkarsh,Baria,M,Endocrinology,,6810248085,80 gara nagar,Durg,TN,196459,IN,2026-01-30T11:23:16,Active,,6810248085,"80
Gara Nagar",196459
CRM_B,CRM_B_P_PROV_00948_497,,Utkarsh,Baria,M,Endocrinology,,6810248085,80 gara nagar,Durg,TN,196459,IN,2025-12-15T01:01:55,Active,,6810248085,"80
Gara Nagar",196459
CRM_A,CRM_A_P_PROV_00949_926,,Rishi,Deshmukh,F,Pediatrics,,6906968574,70/675 sarkar zila,Sambalpur,TX,15730,US,2025-10-28T10:28:34,Active,,(690) 696-8574,"70/675
Sarkar Zila",15730
CRM_B,CRM_B_P_PROV_00949_430,,Rishi,Deshmukh,F,Pediatrics,meghagrewal@example.org,6906968574,70/675 sarkar zila,Sambalpur,TX,15730,US,2025-11-14T09:28:36,Active,meghagrewal@example.org,6906968574,"70/675
Sarkar Zila",15730
CRM_B,CRM_B_P_PROV_00949_286,,R.,Deshmukh,F,Pediatrics,meghagrewal@example.org,6906968574,70/675 sarkar zila,Sambalpur,TX,15730,US,2026-01-14T13:25:05,Active,meghagrewal@example.org,6906968574,"70/675
Sarkar Zila",15730
CRM_A,CRM_A_P_PROV_00949_946,,Rishi,Deshmukh,F,Pediatrics,meghagrewal@example.org,6906968574,70/675 sarkar zila,Sambalpur,TX,15730,US,2025-11-09T21:37:28,Active,meghagrewal@example.org,6906968574,"70/675
Sarkar Zila",15730
CRM_A,CRM_A_P_PROV_00950_352,3824296704.0,Janya,Dhar,F,Pulmonology,nagychristopher@example.net,6426107033,h.no. 842 kakar road,Udupi,GA,36982,US,2025-10-19T20:17:24,Inactive,nagychristopher@example.net,642 610 7033,"H.No. 842
Kakar Road",36982
CRM_B,CRM_B_P_PROV_00950_660,3824296704.0,J.,Dhar,F,Pulmonology,,6426107033,h.no. 842 kakar road,Udupi,GA,36982,US,2025-10-20T18:21:03,Inactive,,6426107033,"H.No. 842
Kakar Road",36982
CRM_A,CRM_A_P_PROV_00951_376,9338365438.0,Tristan,Devan,F,Gastroenterology,brinda81@example.org,0416910530,h.no. 516 patla chowk,Ramagundam,MI,79054,US,2026-01-11T18:12:54,Active,brinda81@example.org,+1-041-691-0530,"H.No. 516, Patla Chowk",79054
CRM_B,CRM_B_P_PROV_00951_394,,Tristan,Devan,F,Gastroenterology,brinda81@example.org,0416910530,h.no. 516 patla chowk,Ramagundam,MI,79054,US,2026-01-16T17:44:18,Active,brinda81@example.org,0416910530,"H.No. 516, Patla Chowk",79054
CRM_A,CRM_A_P_PROV_00952_295,,Netra,Konda,F,General Medicine,forumkaul@example.com,1105014764,89 das marg,Chittoor,TX,36680,US,2026-01-22T21:55:42,Active,forumkaul@example.com,+1-110-501-4764,"89, Das Marg",36680
CRM_B,CRM_B_P_PROV_00952_831,,Netra,Konda,F,General Medicine,forumkaul@example.com,1105014764,89 das marg,Chittoor,TX,36680,US,2025-11-24T20:27:59,Active,forumkaul@example.com,1105014764,"89, Das Marg",36680
CRM_A,CRM_A_P_PROV_00952_596,,Netra,Konda,F,General Medicine,forumkaul@example.com,1105014764,89 das marg,Chittoor,TX,36680,US,2025-12-18T19:42:47,Active,forumkaul@example.com,+1-110-501-4764,"89, Das Marg",36680
CRM_A,CRM_A_P_PROV_00953_919,,Yatin,Nazareth,U,Orthopedics,indrajit28@example.org,7512395978,h.no. 54 puri street,Khora,DL,956036,IN,2025-11-22T05:02:42,Active,indrajit28@example.org,(751) 239-5978,"H.No. 54, Puri Street",956036
CRM_B,CRM_B_P_PROV_00953_320,,Yatin,Nazareth,U,Orthopedics,indrajit28@example.org,7512395978,h.no. 54 puri street,Khora,DL,956036,IN,2025-11-22T10:44:40,Active,indrajit28@example.org,7512395978,"H.No. 54, Puri Street",956036
CRM_A,CRM_A_P_PROV_00954_501,,Triya,Dyal,U,Gastroenterology,,4654677205,10 jani chowk,Orai,GA,87101,US,2025-11-15T07:01:46,Inactive,,(465) 467-7205,"10, Jani Chowk",87101
CRM_B,CRM_B_P_PROV_00954_531,,Triya,Dyal,U,Gastroenterology,leelabahl@example.org,4654677205,10 jani chowk,Orai,GA,87101,US,2025-12-06T17:59:28,Inactive,leelabahl@example.org,4654677205,10 Jani Chowk,87101
CRM_A,CRM_A_P_PROV_00955_784,9000548296.0,Ubika,Das,U,Endocrinology,leena47@example.net,3703175438,741 thakur road,Jaunpur,AZ,34173,US,2025-12-10T18:39:25,Inactive,leena47@example.net,+1-370-317-5438,"741, Thakur Road",34173
CRM_B,CRM_B_P_PROV_00955_263,9000548296.0,Ubika,Das,U,Gastroenterology,leena47@example.net,3703175438,741 thakur road,Jaunpur,AZ,34173,US,2026-01-14T02:19:49,Inactive,leena47@example.net,3703175438,"741, Thakur Road",34173
CRM_B,CRM_B_P_PROV_00955_280,9000548296.0,Ubika,Das,U,Endocrinology,leena47@example.net,3703175438,741 thakur road,Jaunpur,AZ,34173,US,2025-12-02T12:06:32,Inactive,leena47@example.net,3703175438,"741, Thakur Road",34173
CRM_A,CRM_A_P_PROV_00956_889,,Pratyush,Rajagopal,M,Cardiology,edwinorinder@example.com,6862728840,64 anne street,Burhanpur,MA,44410,US,2025-12-17T18:41:40,Active,edwinorinder@example.com,686 272 8840,"64
Anne Street",44410
CRM_B,CRM_B_P_PROV_00956_176,,Pratyush,Rajagopal,M,Cardiology,,6862728840,64 anne street,Burhanpur,MA,44410,US,2025-12-31T13:03:37,Active,edwinorinderexample.com,6862728840,"64
Anne Street",44410
CRM_A,CRM_A_P_PROV_00957_357,,Samuel,Dhawan,U,Endocrinology,tbir@example.org,3867625923,87/906 lall nagar,Gudivada,TN,871137,IN,2026-01-12T02:28:00,Active,tbir@example.org,(386) 762-5923,"87/906
Lall Nagar",871137
CRM_B,CRM_B_P_PROV_00957_135,,Samuel,Dhawan,U,Endocrinology,tbir@example.org,3867625923,87/906 lall nagar,Gudivada,TN,871137,IN,2025-11-14T11:16:14,Active,tbir@example.org,3867625923,"87/906
Lall Nagar",871137
CRM_B,CRM_B_P_PROV_00957_215,,Samuel,Dhawan,U,Endocrinology,tbir@example.org,3867625923,87/906 lall nagar,Gudivada,TN,871137,IN,2025-12-08T13:49:25,Active,tbir@example.org,3867625923,"87/906
Lall Nagar",871137
CRM_A,CRM_A_P_PROV_00958_844,,Vivaan,Goda,U,Psychiatry,nattkamala@example.org,,h.no. 508 dhillon,Kollam,DL,660737,IN,2025-12-23T03:49:48,Inactive,nattkamala@example.org,,"H.No. 508
Dhillon",660737
CRM_B,CRM_B_P_PROV_00958_848,,Vivaan,Goda,U,Psychiatry,nattkamala@example.org,,h.no. 508 dhillon,Kollam,DL,660737,IN,2025-11-17T21:03:22,Inactive,nattkamala@example.org,,"H.No. 508
Dhillon",660737
CRM_A,CRM_A_P_PROV_00959_880,,Omya,Chacko,M,Dermatology,shivani64@example.org,,567 som nagar,Panchkula,VA,11990,US,2025-10-16T01:46:10,Active,shivani64@example.org,,"567
Som Nagar",11990
CRM_B,CRM_B_P_PROV_00959_928,,Omya,Chacko,M,Dermatology,shivani64@example.org,,567 som nagar,Panchkula,VA,11990,US,2026-01-12T11:22:59,Active,shivani64@example.org,,"567
Som Nagar",11990
CRM_A,CRM_A_P_PROV_00959_104,,Omya,Chacko,M,Dermatology,,,567 som nagar,Panchkula,VA,11990,US,2025-11-22T17:00:00,Active,,,"567
Som Nagar",11990
CRM_A,CRM_A_P_PROV_00960_503,,Harinakshi,Padmanabhan,F,Orthopedics,,0384227362,32/022 subramaniam street,Aligarh,TN,140481,IN,2025-11-01T12:54:26,Active,,0384227362,"32/022
Subramaniam Street",140481
CRM_B,CRM_B_P_PROV_00960_990,,Harinakshi,Padmanabhan,F,Orthopedics,,0384227362,32/022 subramaniam street,Aligarh,TN,140481,IN,2025-11-14T10:05:31,Active,nathan61example.net,038 422 7362,"32/022
Subramaniam Street",140481
CRM_A,CRM_A_P_PROV_00961_569,6062840421.0,Falan,Shetty,U,Cardiology,vrishti69@example.org,1620429851,h.no. 86 kaul,Dindigul,IL,57018,US,2025-12-22T03:09:15,Inactive,vrishti69@example.org,162 042 9851,"H.No. 86
Kaul",57018
CRM_B,CRM_B_P_PROV_00961_784,,Falan,Shetty,U,Cardiology,vrishti69@example.org,1620429851,h.no. 86 kaul,Dindigul,IL,57018,US,2025-10-25T00:49:57,Inactive,vrishti69@example.org,1620429851,"H.No. 86
Kaul",57018
CRM_A,CRM_A_P_PROV_00962_163,,Parth,Chawla,F,Pulmonology,nanand@example.net,2026980142,h.no. 71 sami nagar,Madurai,TX,18394,US,2026-01-22T19:55:54,Inactive,nanand@example.net,2026980142,"H.No. 71
Sami Nagar",18394
CRM_B,CRM_B_P_PROV_00962_619,,Parth,Chawla,F,Pulmonology,,2026980142,h.no. 71 sami nagar,Madurai,TX,18394,US,2025-10-13T00:28:44,Inactive,nanandexample.net,2026980142,"H.No. 71
Sami Nagar",18394
CRM_A,CRM_A_P_PROV_00963_595,1749451693.0,Shravya,Shetty,M,Dermatology,kalitafaris@example.com,7050049332,24 puri road,Gorakhpur,IL,95799,US,2026-02-07T12:33:31,Active,kalitafaris@example.com,705 004 9332,"24
Puri Road",95799
CRM_B,CRM_B_P_PROV_00963_243,,Shravya,Shetty,M,Dermatology,kalitafaris@example.com,7050049332,24 puri road,Gorakhpur,IL,95799,US,2026-01-01T15:46:06,Active,kalitafaris@example.com,7050049332,"24
Puri Road",95799
CRM_A,CRM_A_P_PROV_00964_812,4081027848.0,Ridhi,Dutta,U,General Medicine,sachi63@example.net,8390654025,h.no. 939 datta ganj,Sangli-Miraj & Kupwad,PA,43743,US,2025-12-30T15:55:25,Active,sachi63@example.net,8390654025,"H.No. 939
Datta Ganj",43743
CRM_B,CRM_B_P_PROV_00964_294,,Ridhi,Dutta,U,General Medicine,sachi63@example.net,8390654025,h.no. 939 datta ganj,Sangli-Miraj & Kupwad,PA,43743,US,2025-11-05T14:15:17,Active,sachi63@example.net,8390654025,"H.No. 939
Datta Ganj",43743
CRM_A,CRM_A_P_PROV_00964_130,4081027848.0,Ridhi,Dutta,U,General Medicine,sachi63@example.net,8390654025,h.no. 939 datta ganj,Sangli-Miraj & Kupwad,PA,43743,US,2025-11-09T08:59:02,Active,sachi63@example.net,8390654025,"H.No. 939
Datta Ganj",43743
CRM_A,CRM_A_P_PROV_00965_290,1468853596.0,Wakeeta,Gole,F,Pulmonology,duttajacob@example.com,5049602667,52/728 parekh road,Giridih,MI,36744,US,2025-11-03T21:06:59,Active,duttajacob@example.com,5049602667,"52/728
Parekh Road",36744-6337
CRM_B,CRM_B_P_PROV_00965_784,1468853596.0,Wakeeta,Gole,F,Gastroenterology,duttajacob@example.com,5049602667,52/728 parekh road,Giridih,MI,36744,US,2025-11-13T01:09:46,Active,duttajacob@example.com,504.960.2667,"52/728
Parekh Road",36744-6337
CRM_A,CRM_A_P_PROV_00966_571,,Vrinda,Lanka,U,Endocrinology,,6406756020,19/290 grewal street,Serampore,UP,442402,IN,2025-10-08T15:28:59,Active,,(640) 675-6020,"19/290, Grewal Street",442402
CRM_B,CRM_B_P_PROV_00966_889,,Vrinda,Lanka,U,Endocrinology,,6406756020,19/290 grewal street,Serampore,UP,442402,IN,2025-12-29T04:53:23,Active,,6406756020,"19/290, Grewal Street",442402
CRM_A,CRM_A_P_PROV_00967_593,,Chandani,Khanna,M,Gastroenterology,mammenaashi@example.net,0932253332,351 dube nagar,Bathinda,NJ,48125,US,2026-01-13T19:15:59,Active,mammenaashi@example.net,093.225.3332,"351, Dube Nagar",48125
CRM_B,CRM_B_P_PROV_00967_273,,Chandani,Khanna,M,Gastroenterology,mammenaashi@example.net,0932253332,351 dube nagar,Bathinda,NJ,48125,US,2026-01-28T07:57:44,Active,mammenaashi@example.net,0932253332,"351, Dube Nagar",48125
CRM_A,CRM_A_P_PROV_00968_277,,Hemangini,Bhargava,F,General Medicine,karageetika@example.com,0369888439,324 ramesh ganj,Guntakal,KA,632867,IN,2025-11-03T13:16:25,Active,karageetika@example.com,0369888439,"324, Ramesh Ganj",632867
CRM_A,CRM_A_P_PROV_00969_187,,Pooja,Deo,F,Psychiatry,yogiavi@example.com,8312441290,h.no. 96 desai path,Kochi,MH,780748,IN,2025-11-13T08:52:30,Active,yogiavi@example.com,831 244 1290,"H.No. 96
Desai Path",780748
CRM_B,CRM_B_P_PROV_00969_322,,Pooja,Deo,F,General Medicine,yogiavi@example.com,8312441290,h.no. 96 desai path,Kochi,MH,780748,IN,2025-12-19T23:37:03,Active,yogiavi@example.com,8312441290,"H.No. 96
Desai Path",780748
CRM_A,CRM_A_P_PROV_00970_115,,Luke,Kibe,U,Psychiatry,mratti@example.org,7495421062,19/375 chaudhari,Bokaro,TS,868654,IN,2025-12-09T12:26:03,Active,mratti@example.org,749 542 1062,"19/375
Chaudhari",868654
CRM_B,CRM_B_P_PROV_00970_512,,Luke,Kibe,U,Psychiatry,mratti@example.org,7495421062,19/375 chaudhari,Bokaro,TS,868654,IN,2026-01-26T11:51:53,Active,mratti@example.org,(749) 542-1062,"19/375
Chaudhari",868654
CRM_A,CRM_A_P_PROV_00971_166,,Meghana,Sekhon,U,Gastroenterology,,3626475286,12 sandal nagar,Sultan Pur Majra,DL,432335,IN,2025-10-12T07:17:18,Active,karnikharishexample.com,(362) 647-5286,"12
Sandal Nagar",432335
CRM_B,CRM_B_P_PROV_00971_362,,Meghana,Sekhon,U,Gastroenterology,karnikharish@example.com,3626475286,12 sandal nagar,Sultan Pur Majra,DL,432335,IN,2025-12-06T20:27:15,Active,karnikharish@example.com,3626475286,12 Sandal Nagar,432335
CRM_A,CRM_A_P_PROV_00972_762,2554627667.0,Veer,Bala,F,General Medicine,duttamruta@example.com,4032115355,h.no. 14 dewan ganj,Amaravati,VA,41594,US,2026-01-05T19:53:04,Inactive,duttamruta@example.com,(403) 211-5355,"H.No. 14, Dewan Ganj",41594
CRM_B,CRM_B_P_PROV_00972_608,,Veer,Bala,F,General Medicine,duttamruta@example.com,4032115355,h.no. 14 dewan ganj,Amaravati,VA,41594,US,2025-11-07T22:38:44,Inactive,duttamruta@example.com,4032115355,"H.No. 14, Dewan Ganj",41594
CRM_A,CRM_A_P_PROV_00973_658,9223296899.0,Henry,Mistry,M,Orthopedics,chandranvarughese@example.com,9724792542,h.no. 883 nagy road,Gudivada,NJ,64899,US,2026-02-05T07:59:04,Active,chandranvarughese@example.com,9724792542,"H.No. 883, Nagy Road",64899
CRM_B,CRM_B_P_PROV_00973_538,9223296899.0,Henry,Mistry,M,Orthopedics,chandranvarughese@example.com,9724792542,h.no. 883 nagy road,Gudivada,NJ,64899,US,2025-11-02T01:45:31,Active,chandranvarughese@example.com,9724792542,"H.No. 883, Nagy Road",64899
CRM_B,CRM_B_P_PROV_00973_900,9223296899.0,Henry,Mistry,M,Orthopedics,chandranvarughese@example.com,9724792542,h.no. 883 nagy road,Gudivada,NJ,64899,US,2025-11-23T15:18:30,Active,chandranvarughese@example.com,9724792542,H.No. 883 Nagy Road,64899
CRM_A,CRM_A_P_PROV_00974_126,3860030122.0,Pranit,Amble,F,Endocrinology,vasudha70@example.com,6933329986,h.no. 590 oak street,Hosur,CO,25461,US,2025-10-07T14:10:03,Active,vasudha70@example.com,6933329986,"H.No. 590
Oak Street",25461
CRM_B,CRM_B_P_PROV_00974_289,,Pranit,Amble,F,Endocrinology,vasudha70@example.com,6933329986,h.no. 590 oak street,Hosur,CO,25461,US,2026-01-18T00:33:02,Active,vasudha70@example.com,6933329986,"H.No. 590
Oak Street",25461
CRM_B,CRM_B_P_PROV_00974_751,,Pranit,Amble,F,Endocrinology,vasudha70@example.com,6933329986,h.no. 590 oak street,Hosur,CO,25461,US,2025-12-21T14:19:13,Active,vasudha70@example.com,693 332 9986,"H.No. 590
Oak Street",25461
CRM_A,CRM_A_P_PROV_00975_366,4318484912.0,Bimala,Sant,U,Gastroenterology,,0858588382,67/262 trivedi nagar,Sikar,PA,25832,US,2025-11-04T22:21:26,Active,,0858588382,"67/262
Trivedi Nagar",25832-7858
CRM_B,CRM_B_P_PROV_00975_661,4318484912.0,B.,Sant,U,Gastroenterology,,0858588382,67/262 trivedi nagar,Sikar,PA,25832,US,2025-10-13T13:49:08,Active,,0858588382,"67/262
Trivedi Nagar",25832-7858
CRM_A,CRM_A_P_PROV_00976_815,,Vasatika,Dass,U,Oncology,,5519628222,h.no. 182 ravi path,Dewas,UP,552376,IN,2025-11-02T17:43:45,Active,,5519628222,"H.No. 182
Ravi Path",552376
CRM_B,CRM_B_P_PROV_00976_168,,Vasatika,Dass,U,Oncology,jananimody@example.org,5519628222,h.no. 182 ravi path,Dewas,UP,552376,IN,2025-12-08T05:28:35,Active,jananimody@example.org,5519628222,"H.No. 182
Ravi Path",552376
CRM_A,CRM_A_P_PROV_00977_615,,Sanya,Gera,U,Endocrinology,lgulati@example.com,0122341499,00/96 garde marg,Thane,AZ,48455,US,2025-10-14T19:03:04,Active,lgulati@example.com,0122341499,"00/96, Garde Marg",48455
CRM_B,CRM_B_P_PROV_00977_565,,Sanya,Gera,U,Endocrinology,lgulati@example.com,0122341499,00/96 garde marg,Thane,AZ,48455,US,2026-01-23T11:00:55,Active,lgulati@example.com,0122341499,"00/96, Garde Marg",48455
CRM_A,CRM_A_P_PROV_00978_758,,Krish,Rout,U,Oncology,,9563217400,10/19 korpal ganj,Kollam,MD,68837,US,2026-01-16T08:13:08,Inactive,,9563217400,"10/19, Korpal Ganj",68837
CRM_B,CRM_B_P_PROV_00978_490,,Krish,Rout,U,Oncology,qacharya@example.com,9563217400,10/19 korpal ganj,Kollam,MD,68837,US,2025-11-10T18:50:41,Inactive,qacharya@example.com,9563217400,"10/19, Korpal Ganj",68837
CRM_B,CRM_B_P_PROV_00978_667,,Krish,Rout,U,Oncology,qacharya@example.com,9563217400,10/19 korpal ganj,Kollam,MD,68837,US,2026-01-24T23:13:58,Inactive,qacharya@example.com,956 321 7400,"10/19, Korpal Ganj",68837
CRM_A,CRM_A_P_PROV_00979_787,3187744636.0,Peter,Desai,M,Dermatology,chanchalsheth@example.org,9360060827,05/646 sahota zila,Bhalswa Jahangir Pur,NJ,98330,US,2025-11-21T03:16:39,Inactive,chanchalsheth@example.org,9360060827,"05/646
Sahota Zila",98330
CRM_A,CRM_A_P_PROV_00980_527,4320036885.0,Rajata,Dayal,U,Pulmonology,nmanda@example.net,5009537234,h.no. 762 choudhry ganj,Davanagere,NY,77853,US,2026-01-24T08:57:26,Inactive,nmanda@example.net,5009537234,"H.No. 762
Choudhry Ganj",77853-9604
CRM_B,CRM_B_P_PROV_00980_911,4320036885.0,Rajata,Dayal,U,Pulmonology,nmanda@example.net,5009537234,h.no. 762 choudhry ganj,Davanagere,NY,77853,US,2025-12-12T23:38:41,Inactive,nmanda@example.net,500.953.7234,"H.No. 762
Choudhry Ganj",77853-9604
CRM_B,CRM_B_P_PROV_00980_808,4320036885.0,R.,Dayal,U,Pulmonology,,5009537234,h.no. 762 choudhry ganj,Davanagere,NY,77853,US,2025-12-20T22:12:41,Inactive,,500 953 7234,"H.No. 762
Choudhry Ganj",77853-9604
CRM_A,CRM_A_P_PROV_00981_402,4139556167.0,Nirja,Contractor,F,Dermatology,ladbarkha@example.net,6423165441,27 rama chowk,Morena,NC,51204,US,2025-12-22T10:27:29,Active,ladbarkha@example.net,6423165441,"27, Rama Chowk",51204
CRM_B,CRM_B_P_PROV_00981_869,4139556167.0,N.,Contractor,F,Dermatology,ladbarkha@example.net,6423165441,27 rama chowk,Morena,NC,51204,US,2025-11-20T00:48:45,Active,ladbarkha@example.net,6423165441,27 Rama Chowk,51204
CRM_A,CRM_A_P_PROV_00982_220,4802545724.0,Osha,Balay,M,Gastroenterology,yjoshi@example.com,4290461755,87/01 gulati chowk,Dewas,CT,23909,US,2026-02-17T07:55:46,Active,yjoshi@example.com,4290461755,"87/01, Gulati Chowk",23909
CRM_B,CRM_B_P_PROV_00982_342,4802545724.0,Osha,Balay,M,Gastroenterology,yjoshi@example.com,4290461755,87/01 gulati chowk,Dewas,CT,23909,US,2025-11-18T23:26:06,Active,yjoshi@example.com,4290461755,"87/01, Gulati Chowk",23909
CRM_B,CRM_B_P_PROV_00982_123,4802545724.0,Osha,Balay,M,Gastroenterology,yjoshi@example.com,4290461755,87/01 gulati chowk,Dewas,CT,23909,US,2025-12-24T10:26:13,Active,yjoshi@example.com,4290461755,"87/01, Gulati Chowk",23909
CRM_A,CRM_A_P_PROV_00983_447,9707402483.0,Qadim,Barman,U,Orthopedics,,,h.no. 83 morar chowk,Shimoga,CO,35576,US,2025-11-26T22:28:39,Active,,,"H.No. 83, Morar Chowk",35576
CRM_B,CRM_B_P_PROV_00983_429,9707402483.0,Qadim,Barman,U,Orthopedics,,,h.no. 83 morar chowk,Shimoga,CO,35576,US,2026-01-13T01:21:18,Active,,,"H.No. 83, Morar Chowk",35576
CRM_A,CRM_A_P_PROV_00984_697,7244235534.0,Faras,Taneja,M,Pulmonology,,3456538694,02/54 pingle circle,Burhanpur,AL,25720,US,2026-01-10T03:36:24,Inactive,,345 653 8694,"02/54
Pingle Circle",25720
CRM_B,CRM_B_P_PROV_00984_176,7244235534.0,Faras,Taneja,M,Pulmonology,,3456538694,02/54 pingle circle,Burhanpur,AL,25720,US,2025-10-26T12:07:29,Inactive,,3456538694,"02/54
Pingle Circle",25720
CRM_A,CRM_A_P_PROV_00984_608,7244235534.0,Faras,Taneja,M,Pulmonology,,3456538694,02/54 pingle circle,Burhanpur,AL,25720,US,2026-01-03T16:36:18,Inactive,,345.653.8694,"02/54
Pingle Circle",25720
CRM_B,CRM_B_P_PROV_00984_246,,Faras,Taneja,M,Cardiology,,3456538694,02/54 pingle circle,Burhanpur,AL,25720,US,2026-01-04T00:52:25,Inactive,,345 653 8694,"02/54
Pingle Circle",25720
CRM_A,CRM_A_P_PROV_00985_932,,Laksh,Sahota,F,Neurology,,8641009538,57/421 mallick marg,Pondicherry,MH,470903,IN,2026-01-05T14:35:50,Active,,8641009538,"57/421
Mallick Marg",470903
CRM_B,CRM_B_P_PROV_00985_508,,Laksh,Sahota,F,Neurology,mandunni@example.org,8641009538,57/421 mallick marg,Pondicherry,MH,470903,IN,2025-10-14T09:22:26,Active,mandunni@example.org,8641009538,"57/421
Mallick Marg",470903
CRM_B,CRM_B_P_PROV_00985_834,,Laksh,Sahota,F,Neurology,mandunni@example.org,8641009538,57/421 mallick marg,Pondicherry,MH,470903,IN,2025-10-13T09:26:31,Active,mandunni@example.org,864 100 9538,"57/421
Mallick Marg",470903
CRM_A,CRM_A_P_PROV_00986_119,6480842253.0,Amol,Bali,M,Dermatology,,6047614378,h.no. 37 randhawa nagar,Gwalior,GA,51262,US,2025-12-10T07:47:42,Active,vanshawallaexample.org,6047614378,"H.No. 37
Randhawa Nagar",51262
CRM_B,CRM_B_P_PROV_00986_971,6480842253.0,Amol,Bali,M,Dermatology,,6047614378,h.no. 37 randhawa nagar,Gwalior,GA,51262,US,2025-11-13T12:57:07,Active,,6047614378,"H.No. 37
Randhawa Nagar",51262
CRM_A,CRM_A_P_PROV_00987_824,,Siya,Panchal,U,Psychiatry,akunda@example.com,,63/681 mishra path,Kadapa,PA,42232,US,2025-12-23T11:54:10,Active,akunda@example.com,,"63/681, Mishra Path",42232
CRM_B,CRM_B_P_PROV_00987_322,,S.,Panchal,U,Psychiatry,akunda@example.com,,63/681 mishra path,Kadapa,PA,42232,US,2025-11-17T02:58:52,Active,akunda@example.com,,"63/681, Mishra Path",42232
CRM_A,CRM_A_P_PROV_00988_164,4495540116.0,Kashish,Varughese,M,Gastroenterology,bhasinmanthan@example.com,2910845078,h.no. 435 sangha marg,Naihati,GA,21627,US,2025-12-28T13:57:57,Active,bhasinmanthan@example.com,2910845078,"H.No. 435
Sangha Marg",21627
CRM_B,CRM_B_P_PROV_00988_337,,K.,Varughese,M,Gastroenterology,bhasinmanthan@example.com,2910845078,h.no. 435 sangha marg,Naihati,GA,21627,US,2026-01-07T07:53:42,Active,bhasinmanthan@example.com,(291) 084-5078,"H.No. 435
Sangha Marg",21627
